user,num_ratings,Dataset
1248.0,94,ML1M
1249.0,25,ML1M
1250.0,21,ML1M
1251.0,45,ML1M
1252.0,118,ML1M
1253.0,74,ML1M
1254.0,110,ML1M
1255.0,235,ML1M
1256.0,32,ML1M
1257.0,49,ML1M
1258.0,42,ML1M
1259.0,60,ML1M
1260.0,509,ML1M
1261.0,195,ML1M
1262.0,158,ML1M
1263.0,279,ML1M
1264.0,711,ML1M
1265.0,343,ML1M
1266.0,726,ML1M
1267.0,170,ML1M
1268.0,202,ML1M
1269.0,32,ML1M
1270.0,29,ML1M
1271.0,170,ML1M
1272.0,284,ML1M
1273.0,334,ML1M
1274.0,591,ML1M
1275.0,30,ML1M
1276.0,77,ML1M
1277.0,37,ML1M
1278.0,67,ML1M
1279.0,361,ML1M
1280.0,50,ML1M
1281.0,144,ML1M
1282.0,21,ML1M
1283.0,46,ML1M
1284.0,507,ML1M
1285.0,1144,ML1M
1286.0,68,ML1M
1287.0,94,ML1M
1288.0,129,ML1M
1289.0,39,ML1M
1290.0,55,ML1M
1291.0,283,ML1M
1292.0,48,ML1M
1293.0,68,ML1M
1294.0,261,ML1M
1295.0,40,ML1M
1296.0,48,ML1M
1297.0,487,ML1M
1298.0,614,ML1M
1299.0,234,ML1M
1300.0,166,ML1M
1301.0,297,ML1M
1302.0,60,ML1M
1303.0,677,ML1M
1304.0,84,ML1M
1305.0,21,ML1M
1306.0,461,ML1M
1307.0,21,ML1M
1308.0,89,ML1M
1309.0,24,ML1M
1310.0,24,ML1M
1311.0,188,ML1M
1312.0,155,ML1M
1313.0,29,ML1M
1314.0,228,ML1M
1315.0,93,ML1M
1316.0,38,ML1M
1317.0,799,ML1M
1318.0,21,ML1M
1319.0,28,ML1M
1320.0,117,ML1M
1321.0,171,ML1M
1322.0,384,ML1M
1323.0,148,ML1M
1324.0,108,ML1M
1325.0,282,ML1M
1326.0,37,ML1M
1327.0,71,ML1M
1328.0,125,ML1M
1329.0,410,ML1M
1330.0,46,ML1M
1331.0,150,ML1M
1332.0,32,ML1M
1333.0,557,ML1M
1334.0,59,ML1M
1335.0,307,ML1M
1336.0,23,ML1M
1337.0,65,ML1M
1338.0,132,ML1M
1339.0,213,ML1M
1340.0,805,ML1M
1341.0,87,ML1M
1342.0,92,ML1M
1343.0,279,ML1M
1344.0,75,ML1M
1345.0,189,ML1M
1346.0,28,ML1M
1347.0,158,ML1M
1348.0,139,ML1M
1349.0,43,ML1M
1350.0,112,ML1M
1351.0,20,ML1M
1352.0,158,ML1M
1353.0,63,ML1M
1354.0,684,ML1M
1355.0,53,ML1M
1356.0,461,ML1M
1357.0,177,ML1M
1358.0,231,ML1M
1359.0,96,ML1M
1360.0,103,ML1M
1361.0,133,ML1M
1362.0,219,ML1M
1363.0,21,ML1M
1364.0,55,ML1M
1365.0,67,ML1M
1366.0,143,ML1M
1367.0,211,ML1M
1368.0,44,ML1M
1369.0,404,ML1M
1370.0,148,ML1M
1371.0,44,ML1M
1372.0,53,ML1M
1373.0,74,ML1M
1374.0,103,ML1M
1375.0,60,ML1M
1376.0,94,ML1M
1377.0,521,ML1M
1378.0,58,ML1M
1379.0,32,ML1M
1380.0,253,ML1M
1381.0,69,ML1M
1382.0,36,ML1M
1383.0,822,ML1M
1384.0,22,ML1M
1385.0,22,ML1M
1386.0,82,ML1M
1387.0,223,ML1M
1388.0,53,ML1M
1389.0,411,ML1M
1390.0,309,ML1M
1391.0,209,ML1M
1392.0,243,ML1M
1393.0,109,ML1M
1394.0,27,ML1M
1395.0,312,ML1M
1396.0,186,ML1M
1397.0,53,ML1M
1398.0,38,ML1M
1399.0,288,ML1M
1400.0,58,ML1M
1401.0,56,ML1M
1402.0,49,ML1M
1403.0,65,ML1M
1404.0,332,ML1M
1405.0,45,ML1M
1406.0,20,ML1M
1407.0,182,ML1M
1408.0,136,ML1M
1409.0,84,ML1M
1410.0,78,ML1M
1411.0,60,ML1M
1412.0,24,ML1M
1413.0,185,ML1M
1414.0,74,ML1M
1415.0,179,ML1M
1416.0,22,ML1M
1417.0,29,ML1M
1418.0,286,ML1M
1419.0,51,ML1M
1420.0,279,ML1M
1421.0,195,ML1M
1422.0,728,ML1M
1423.0,80,ML1M
1424.0,44,ML1M
1425.0,778,ML1M
1426.0,382,ML1M
1427.0,153,ML1M
1428.0,52,ML1M
1429.0,24,ML1M
1430.0,116,ML1M
1431.0,21,ML1M
1432.0,35,ML1M
1433.0,89,ML1M
1434.0,279,ML1M
1435.0,35,ML1M
1436.0,66,ML1M
1437.0,155,ML1M
1438.0,44,ML1M
1439.0,30,ML1M
1440.0,136,ML1M
1441.0,102,ML1M
1442.0,160,ML1M
1443.0,40,ML1M
1444.0,29,ML1M
1445.0,31,ML1M
1446.0,97,ML1M
1447.0,990,ML1M
1448.0,1038,ML1M
1449.0,1243,ML1M
1450.0,109,ML1M
1451.0,751,ML1M
1452.0,20,ML1M
1453.0,28,ML1M
1454.0,22,ML1M
1455.0,61,ML1M
1456.0,22,ML1M
1457.0,307,ML1M
1458.0,97,ML1M
1459.0,21,ML1M
1460.0,28,ML1M
1461.0,50,ML1M
1462.0,38,ML1M
1463.0,116,ML1M
1464.0,108,ML1M
1465.0,611,ML1M
1466.0,252,ML1M
1467.0,88,ML1M
1468.0,102,ML1M
1469.0,32,ML1M
1470.0,710,ML1M
1471.0,27,ML1M
1472.0,233,ML1M
1473.0,240,ML1M
1474.0,130,ML1M
1475.0,79,ML1M
1476.0,70,ML1M
1477.0,33,ML1M
1478.0,32,ML1M
1479.0,29,ML1M
1480.0,43,ML1M
1481.0,100,ML1M
1482.0,61,ML1M
1483.0,258,ML1M
1484.0,314,ML1M
1485.0,23,ML1M
1486.0,48,ML1M
1487.0,41,ML1M
1488.0,21,ML1M
1489.0,489,ML1M
1490.0,180,ML1M
1491.0,253,ML1M
1492.0,107,ML1M
1493.0,20,ML1M
1494.0,98,ML1M
1495.0,182,ML1M
1496.0,597,ML1M
1497.0,199,ML1M
1498.0,116,ML1M
1499.0,130,ML1M
1500.0,115,ML1M
1501.0,542,ML1M
1502.0,273,ML1M
1503.0,272,ML1M
1504.0,42,ML1M
1505.0,318,ML1M
1506.0,105,ML1M
1507.0,108,ML1M
1508.0,29,ML1M
1509.0,297,ML1M
1510.0,33,ML1M
1511.0,91,ML1M
1512.0,34,ML1M
1513.0,143,ML1M
1514.0,127,ML1M
1515.0,24,ML1M
1516.0,292,ML1M
1517.0,64,ML1M
1518.0,25,ML1M
1519.0,87,ML1M
1520.0,23,ML1M
1521.0,72,ML1M
1522.0,78,ML1M
1523.0,92,ML1M
1524.0,253,ML1M
1525.0,101,ML1M
1526.0,32,ML1M
1527.0,104,ML1M
1528.0,69,ML1M
1529.0,30,ML1M
1530.0,404,ML1M
1531.0,39,ML1M
1532.0,126,ML1M
1533.0,75,ML1M
1534.0,21,ML1M
1535.0,29,ML1M
1536.0,36,ML1M
1537.0,38,ML1M
1538.0,93,ML1M
1539.0,27,ML1M
1540.0,118,ML1M
1541.0,26,ML1M
1542.0,293,ML1M
1543.0,173,ML1M
1544.0,165,ML1M
1545.0,217,ML1M
1546.0,342,ML1M
1547.0,134,ML1M
1548.0,48,ML1M
1549.0,21,ML1M
1550.0,29,ML1M
1551.0,166,ML1M
1552.0,255,ML1M
1553.0,43,ML1M
1554.0,31,ML1M
1555.0,79,ML1M
1556.0,345,ML1M
1557.0,57,ML1M
1558.0,26,ML1M
1559.0,51,ML1M
1560.0,164,ML1M
1561.0,161,ML1M
1562.0,38,ML1M
1563.0,84,ML1M
1564.0,124,ML1M
1565.0,47,ML1M
1566.0,24,ML1M
1567.0,100,ML1M
1568.0,28,ML1M
1569.0,90,ML1M
1570.0,66,ML1M
1571.0,153,ML1M
1572.0,45,ML1M
1573.0,29,ML1M
1574.0,52,ML1M
1575.0,54,ML1M
1576.0,48,ML1M
1577.0,125,ML1M
1578.0,31,ML1M
1579.0,765,ML1M
1580.0,37,ML1M
1581.0,41,ML1M
1582.0,22,ML1M
1583.0,52,ML1M
1584.0,461,ML1M
1585.0,112,ML1M
1586.0,415,ML1M
1587.0,554,ML1M
1588.0,47,ML1M
1589.0,99,ML1M
1590.0,40,ML1M
1591.0,314,ML1M
1592.0,306,ML1M
1593.0,206,ML1M
1594.0,147,ML1M
1595.0,133,ML1M
1596.0,23,ML1M
1597.0,230,ML1M
1598.0,184,ML1M
1599.0,550,ML1M
1600.0,394,ML1M
1601.0,205,ML1M
1602.0,120,ML1M
1603.0,70,ML1M
1604.0,24,ML1M
1605.0,964,ML1M
1606.0,206,ML1M
1607.0,276,ML1M
1608.0,144,ML1M
1609.0,359,ML1M
1610.0,28,ML1M
1611.0,556,ML1M
1612.0,23,ML1M
1613.0,795,ML1M
1614.0,61,ML1M
1615.0,21,ML1M
1616.0,254,ML1M
1617.0,228,ML1M
1618.0,91,ML1M
1619.0,33,ML1M
1620.0,36,ML1M
1621.0,22,ML1M
1622.0,26,ML1M
1623.0,70,ML1M
1624.0,350,ML1M
1625.0,45,ML1M
1626.0,271,ML1M
1627.0,48,ML1M
1628.0,451,ML1M
1629.0,65,ML1M
1630.0,117,ML1M
1631.0,260,ML1M
1632.0,768,ML1M
1633.0,34,ML1M
1634.0,106,ML1M
1635.0,793,ML1M
1636.0,170,ML1M
1637.0,85,ML1M
1638.0,39,ML1M
1639.0,551,ML1M
1640.0,161,ML1M
1641.0,232,ML1M
1642.0,74,ML1M
1643.0,233,ML1M
1644.0,48,ML1M
1645.0,522,ML1M
1646.0,62,ML1M
1647.0,882,ML1M
1648.0,149,ML1M
1649.0,57,ML1M
1650.0,213,ML1M
1651.0,35,ML1M
1652.0,27,ML1M
1653.0,25,ML1M
1654.0,47,ML1M
1655.0,175,ML1M
1656.0,25,ML1M
1657.0,45,ML1M
1658.0,398,ML1M
1659.0,57,ML1M
1660.0,62,ML1M
1661.0,37,ML1M
1662.0,25,ML1M
1663.0,46,ML1M
1664.0,20,ML1M
1665.0,63,ML1M
1666.0,397,ML1M
1667.0,499,ML1M
1668.0,29,ML1M
1669.0,30,ML1M
1670.0,56,ML1M
1671.0,638,ML1M
1672.0,39,ML1M
1673.0,81,ML1M
1674.0,22,ML1M
1675.0,565,ML1M
1676.0,865,ML1M
1677.0,43,ML1M
1678.0,122,ML1M
1679.0,82,ML1M
1680.0,1850,ML1M
1681.0,121,ML1M
1682.0,27,ML1M
1683.0,175,ML1M
1684.0,62,ML1M
1685.0,430,ML1M
1686.0,28,ML1M
1687.0,393,ML1M
1688.0,132,ML1M
1689.0,128,ML1M
1690.0,149,ML1M
1691.0,50,ML1M
1692.0,207,ML1M
1693.0,310,ML1M
1694.0,398,ML1M
1695.0,196,ML1M
1696.0,314,ML1M
1697.0,354,ML1M
1698.0,957,ML1M
1699.0,348,ML1M
1700.0,45,ML1M
1701.0,552,ML1M
1702.0,80,ML1M
1703.0,26,ML1M
1704.0,36,ML1M
1705.0,85,ML1M
1706.0,210,ML1M
1707.0,88,ML1M
1708.0,22,ML1M
1709.0,210,ML1M
1710.0,79,ML1M
1711.0,29,ML1M
1712.0,511,ML1M
1713.0,21,ML1M
1714.0,274,ML1M
1715.0,46,ML1M
1716.0,195,ML1M
1717.0,424,ML1M
1718.0,32,ML1M
1719.0,26,ML1M
1720.0,46,ML1M
1721.0,115,ML1M
1722.0,206,ML1M
1723.0,146,ML1M
1724.0,159,ML1M
1725.0,36,ML1M
1726.0,382,ML1M
1727.0,514,ML1M
1728.0,47,ML1M
1729.0,58,ML1M
1730.0,24,ML1M
1731.0,68,ML1M
1732.0,34,ML1M
1733.0,839,ML1M
1734.0,74,ML1M
1735.0,77,ML1M
1736.0,195,ML1M
1737.0,775,ML1M
1738.0,67,ML1M
1739.0,78,ML1M
1740.0,66,ML1M
1741.0,660,ML1M
1742.0,47,ML1M
1743.0,95,ML1M
1744.0,140,ML1M
1745.0,70,ML1M
1746.0,326,ML1M
1747.0,108,ML1M
1748.0,589,ML1M
1749.0,562,ML1M
1750.0,73,ML1M
1751.0,21,ML1M
1752.0,434,ML1M
1753.0,284,ML1M
1754.0,29,ML1M
1755.0,368,ML1M
1756.0,49,ML1M
1757.0,385,ML1M
1758.0,430,ML1M
1759.0,254,ML1M
1760.0,66,ML1M
1761.0,113,ML1M
1762.0,74,ML1M
1763.0,26,ML1M
1764.0,613,ML1M
1765.0,106,ML1M
1766.0,26,ML1M
1767.0,306,ML1M
1768.0,142,ML1M
1769.0,73,ML1M
1770.0,89,ML1M
1771.0,24,ML1M
1772.0,34,ML1M
1773.0,61,ML1M
1774.0,40,ML1M
1775.0,155,ML1M
1776.0,422,ML1M
1777.0,55,ML1M
1778.0,546,ML1M
1779.0,149,ML1M
1780.0,616,ML1M
1781.0,106,ML1M
1782.0,38,ML1M
1783.0,21,ML1M
1784.0,52,ML1M
1785.0,54,ML1M
1786.0,53,ML1M
1787.0,28,ML1M
1788.0,32,ML1M
1789.0,58,ML1M
1790.0,339,ML1M
1791.0,145,ML1M
1792.0,39,ML1M
1793.0,287,ML1M
1794.0,453,ML1M
1795.0,25,ML1M
1796.0,176,ML1M
1797.0,175,ML1M
1798.0,67,ML1M
1799.0,91,ML1M
1800.0,252,ML1M
1801.0,21,ML1M
1802.0,211,ML1M
1803.0,284,ML1M
1804.0,116,ML1M
1805.0,174,ML1M
1806.0,214,ML1M
1807.0,202,ML1M
1808.0,31,ML1M
1809.0,56,ML1M
1810.0,40,ML1M
1811.0,30,ML1M
1812.0,698,ML1M
1813.0,22,ML1M
1814.0,49,ML1M
1815.0,39,ML1M
1816.0,62,ML1M
1817.0,123,ML1M
1818.0,43,ML1M
1819.0,116,ML1M
1820.0,317,ML1M
1821.0,27,ML1M
1822.0,67,ML1M
1823.0,28,ML1M
1824.0,159,ML1M
1825.0,151,ML1M
1826.0,57,ML1M
1827.0,49,ML1M
1828.0,143,ML1M
1829.0,30,ML1M
1830.0,30,ML1M
1831.0,111,ML1M
1832.0,44,ML1M
1833.0,100,ML1M
1834.0,65,ML1M
1835.0,770,ML1M
1836.0,416,ML1M
1837.0,782,ML1M
1838.0,27,ML1M
1839.0,87,ML1M
1840.0,24,ML1M
1841.0,227,ML1M
1842.0,465,ML1M
1843.0,119,ML1M
1844.0,20,ML1M
1845.0,220,ML1M
1846.0,61,ML1M
1847.0,41,ML1M
1848.0,22,ML1M
1849.0,24,ML1M
1850.0,77,ML1M
1851.0,504,ML1M
1852.0,54,ML1M
1853.0,157,ML1M
1854.0,246,ML1M
1855.0,83,ML1M
1856.0,134,ML1M
1857.0,41,ML1M
1858.0,98,ML1M
1859.0,46,ML1M
1860.0,293,ML1M
1861.0,460,ML1M
1862.0,35,ML1M
1863.0,104,ML1M
1864.0,23,ML1M
1865.0,334,ML1M
1866.0,139,ML1M
1867.0,54,ML1M
1868.0,54,ML1M
1869.0,48,ML1M
1870.0,158,ML1M
1871.0,117,ML1M
1872.0,33,ML1M
1873.0,198,ML1M
1874.0,64,ML1M
1875.0,338,ML1M
1876.0,33,ML1M
1877.0,147,ML1M
1878.0,83,ML1M
1879.0,263,ML1M
1880.0,955,ML1M
1881.0,57,ML1M
1882.0,223,ML1M
1883.0,435,ML1M
1884.0,707,ML1M
1885.0,57,ML1M
1886.0,26,ML1M
1887.0,125,ML1M
1888.0,34,ML1M
1889.0,624,ML1M
1890.0,202,ML1M
1891.0,279,ML1M
1892.0,22,ML1M
1893.0,28,ML1M
1894.0,172,ML1M
1895.0,86,ML1M
1896.0,207,ML1M
1897.0,657,ML1M
1898.0,26,ML1M
1899.0,756,ML1M
1900.0,40,ML1M
1901.0,150,ML1M
1902.0,258,ML1M
1903.0,197,ML1M
1904.0,352,ML1M
1905.0,47,ML1M
1906.0,26,ML1M
1907.0,24,ML1M
1908.0,208,ML1M
1909.0,57,ML1M
1910.0,53,ML1M
1911.0,31,ML1M
1912.0,947,ML1M
1913.0,44,ML1M
1914.0,23,ML1M
1915.0,38,ML1M
1916.0,391,ML1M
1917.0,97,ML1M
1918.0,23,ML1M
1919.0,55,ML1M
1920.0,601,ML1M
1921.0,85,ML1M
1922.0,429,ML1M
1923.0,58,ML1M
1924.0,86,ML1M
1925.0,305,ML1M
1926.0,585,ML1M
1927.0,22,ML1M
1928.0,212,ML1M
1929.0,27,ML1M
1930.0,324,ML1M
1931.0,86,ML1M
1932.0,78,ML1M
1933.0,30,ML1M
1934.0,59,ML1M
1935.0,58,ML1M
1936.0,28,ML1M
1937.0,295,ML1M
1938.0,175,ML1M
1939.0,221,ML1M
1940.0,64,ML1M
1941.0,1595,ML1M
1942.0,59,ML1M
1943.0,680,ML1M
1944.0,68,ML1M
1945.0,73,ML1M
1946.0,78,ML1M
1947.0,147,ML1M
1948.0,174,ML1M
1949.0,102,ML1M
1950.0,137,ML1M
1951.0,128,ML1M
1952.0,251,ML1M
1953.0,34,ML1M
1954.0,151,ML1M
1955.0,40,ML1M
1956.0,65,ML1M
1957.0,50,ML1M
1958.0,852,ML1M
1959.0,61,ML1M
1960.0,215,ML1M
1961.0,89,ML1M
1962.0,533,ML1M
1963.0,83,ML1M
1964.0,22,ML1M
1965.0,64,ML1M
1966.0,44,ML1M
1967.0,24,ML1M
1968.0,444,ML1M
1969.0,517,ML1M
1970.0,52,ML1M
1971.0,33,ML1M
1972.0,83,ML1M
1973.0,38,ML1M
1974.0,518,ML1M
1975.0,49,ML1M
1976.0,123,ML1M
1977.0,67,ML1M
1978.0,154,ML1M
1979.0,35,ML1M
1980.0,1260,ML1M
1981.0,67,ML1M
1982.0,155,ML1M
1983.0,546,ML1M
1984.0,283,ML1M
1985.0,160,ML1M
1986.0,22,ML1M
1987.0,47,ML1M
1988.0,629,ML1M
1989.0,27,ML1M
1990.0,35,ML1M
1991.0,24,ML1M
1992.0,92,ML1M
1993.0,20,ML1M
1994.0,29,ML1M
1995.0,86,ML1M
1996.0,177,ML1M
1997.0,40,ML1M
1998.0,356,ML1M
1999.0,87,ML1M
2e3,98,ML1M
2001.0,49,ML1M
2002.0,167,ML1M
2003.0,61,ML1M
2004.0,109,ML1M
2005.0,90,ML1M
2006.0,41,ML1M
2007.0,40,ML1M
2008.0,177,ML1M
2009.0,54,ML1M
2010.0,733,ML1M
2011.0,247,ML1M
2012.0,611,ML1M
2013.0,80,ML1M
2014.0,54,ML1M
2015.0,903,ML1M
2016.0,333,ML1M
2017.0,119,ML1M
2018.0,447,ML1M
2019.0,34,ML1M
2020.0,471,ML1M
2021.0,149,ML1M
2022.0,194,ML1M
2023.0,286,ML1M
2024.0,256,ML1M
2025.0,119,ML1M
2026.0,218,ML1M
2027.0,105,ML1M
2028.0,27,ML1M
2029.0,227,ML1M
2030.0,582,ML1M
2031.0,225,ML1M
2032.0,63,ML1M
2033.0,56,ML1M
2034.0,37,ML1M
2035.0,171,ML1M
2036.0,65,ML1M
2037.0,20,ML1M
2038.0,440,ML1M
2039.0,121,ML1M
2040.0,46,ML1M
2041.0,556,ML1M
2042.0,265,ML1M
2043.0,91,ML1M
2044.0,25,ML1M
2045.0,25,ML1M
2046.0,83,ML1M
2047.0,289,ML1M
2048.0,35,ML1M
2049.0,35,ML1M
2050.0,260,ML1M
2051.0,229,ML1M
2052.0,30,ML1M
2053.0,25,ML1M
2054.0,335,ML1M
2055.0,138,ML1M
2056.0,256,ML1M
2057.0,65,ML1M
2058.0,94,ML1M
2059.0,253,ML1M
2060.0,261,ML1M
2061.0,20,ML1M
2062.0,88,ML1M
2063.0,1323,ML1M
2064.0,247,ML1M
2065.0,31,ML1M
2066.0,29,ML1M
2067.0,199,ML1M
2068.0,125,ML1M
2069.0,75,ML1M
2070.0,104,ML1M
2071.0,238,ML1M
2072.0,205,ML1M
2073.0,645,ML1M
2074.0,36,ML1M
2075.0,43,ML1M
2076.0,83,ML1M
2077.0,684,ML1M
2078.0,102,ML1M
2079.0,96,ML1M
2080.0,32,ML1M
2081.0,49,ML1M
2082.0,71,ML1M
2083.0,40,ML1M
2084.0,155,ML1M
2085.0,272,ML1M
2086.0,30,ML1M
2087.0,53,ML1M
2088.0,441,ML1M
2089.0,95,ML1M
2090.0,229,ML1M
2091.0,147,ML1M
2092.0,729,ML1M
2093.0,56,ML1M
2094.0,71,ML1M
2095.0,75,ML1M
2096.0,121,ML1M
2097.0,174,ML1M
2098.0,373,ML1M
2099.0,36,ML1M
2100.0,308,ML1M
2101.0,105,ML1M
2102.0,530,ML1M
2103.0,89,ML1M
2104.0,53,ML1M
2105.0,517,ML1M
2106.0,900,ML1M
2107.0,29,ML1M
2108.0,22,ML1M
2109.0,749,ML1M
2110.0,221,ML1M
2111.0,20,ML1M
2112.0,50,ML1M
2113.0,46,ML1M
2114.0,150,ML1M
2115.0,58,ML1M
2116.0,971,ML1M
2117.0,46,ML1M
2118.0,87,ML1M
2119.0,178,ML1M
2120.0,164,ML1M
2121.0,191,ML1M
2122.0,208,ML1M
2123.0,35,ML1M
2124.0,628,ML1M
2125.0,229,ML1M
2126.0,90,ML1M
2127.0,168,ML1M
2128.0,20,ML1M
2129.0,357,ML1M
2130.0,67,ML1M
2131.0,321,ML1M
2132.0,69,ML1M
2133.0,20,ML1M
2134.0,59,ML1M
2135.0,26,ML1M
2136.0,160,ML1M
2137.0,69,ML1M
2138.0,60,ML1M
2139.0,53,ML1M
2140.0,206,ML1M
2141.0,25,ML1M
2142.0,77,ML1M
2143.0,112,ML1M
2144.0,101,ML1M
2145.0,219,ML1M
2146.0,102,ML1M
2147.0,96,ML1M
2148.0,255,ML1M
2149.0,53,ML1M
2150.0,34,ML1M
2151.0,38,ML1M
2152.0,23,ML1M
2153.0,353,ML1M
2154.0,45,ML1M
2155.0,71,ML1M
2156.0,315,ML1M
2157.0,148,ML1M
2158.0,113,ML1M
2159.0,34,ML1M
2160.0,20,ML1M
2161.0,120,ML1M
2162.0,182,ML1M
2163.0,96,ML1M
2164.0,471,ML1M
2165.0,225,ML1M
2166.0,213,ML1M
2167.0,222,ML1M
2168.0,365,ML1M
2169.0,37,ML1M
2170.0,126,ML1M
2171.0,101,ML1M
2172.0,451,ML1M
2173.0,297,ML1M
2174.0,178,ML1M
2175.0,169,ML1M
2176.0,179,ML1M
2177.0,203,ML1M
2178.0,174,ML1M
2179.0,146,ML1M
2180.0,409,ML1M
2181.0,915,ML1M
2182.0,24,ML1M
2183.0,35,ML1M
2184.0,30,ML1M
2185.0,293,ML1M
2186.0,292,ML1M
2187.0,137,ML1M
2188.0,405,ML1M
2189.0,35,ML1M
2190.0,130,ML1M
2191.0,38,ML1M
2192.0,121,ML1M
2193.0,27,ML1M
2194.0,107,ML1M
2195.0,258,ML1M
2196.0,36,ML1M
2197.0,56,ML1M
2198.0,67,ML1M
2199.0,129,ML1M
2200.0,76,ML1M
2201.0,65,ML1M
2202.0,71,ML1M
2203.0,539,ML1M
2204.0,33,ML1M
2205.0,509,ML1M
2206.0,156,ML1M
2207.0,21,ML1M
2208.0,265,ML1M
2209.0,23,ML1M
2210.0,29,ML1M
2211.0,298,ML1M
2212.0,100,ML1M
2213.0,39,ML1M
2214.0,81,ML1M
2215.0,187,ML1M
2216.0,52,ML1M
2217.0,40,ML1M
2218.0,34,ML1M
2219.0,210,ML1M
2220.0,29,ML1M
2221.0,162,ML1M
2222.0,219,ML1M
2223.0,528,ML1M
2224.0,38,ML1M
2225.0,399,ML1M
2226.0,52,ML1M
2227.0,48,ML1M
2228.0,61,ML1M
2229.0,39,ML1M
2230.0,233,ML1M
2231.0,436,ML1M
2232.0,318,ML1M
2233.0,207,ML1M
2234.0,21,ML1M
2235.0,142,ML1M
2236.0,95,ML1M
2237.0,442,ML1M
2238.0,88,ML1M
2239.0,119,ML1M
2240.0,99,ML1M
2241.0,128,ML1M
2242.0,332,ML1M
2243.0,60,ML1M
2244.0,429,ML1M
2245.0,51,ML1M
2246.0,172,ML1M
2247.0,257,ML1M
2248.0,107,ML1M
2249.0,70,ML1M
2250.0,67,ML1M
2251.0,413,ML1M
2252.0,23,ML1M
2253.0,31,ML1M
2254.0,84,ML1M
2255.0,175,ML1M
2256.0,68,ML1M
2257.0,35,ML1M
2258.0,358,ML1M
2259.0,229,ML1M
2260.0,25,ML1M
2261.0,242,ML1M
2262.0,133,ML1M
2263.0,236,ML1M
2264.0,300,ML1M
2265.0,232,ML1M
2266.0,101,ML1M
2267.0,53,ML1M
2268.0,23,ML1M
2269.0,25,ML1M
2270.0,103,ML1M
2271.0,329,ML1M
2272.0,127,ML1M
2273.0,71,ML1M
2274.0,40,ML1M
2275.0,37,ML1M
2276.0,108,ML1M
2277.0,28,ML1M
2278.0,67,ML1M
2279.0,420,ML1M
2280.0,76,ML1M
2281.0,77,ML1M
2282.0,188,ML1M
2283.0,43,ML1M
2284.0,52,ML1M
2285.0,52,ML1M
2286.0,45,ML1M
2287.0,27,ML1M
2288.0,535,ML1M
2289.0,37,ML1M
2290.0,165,ML1M
2291.0,41,ML1M
2292.0,20,ML1M
2293.0,283,ML1M
2294.0,62,ML1M
2295.0,22,ML1M
2296.0,28,ML1M
2297.0,42,ML1M
2298.0,120,ML1M
2299.0,75,ML1M
2300.0,52,ML1M
2301.0,52,ML1M
2302.0,199,ML1M
2303.0,308,ML1M
2304.0,873,ML1M
2305.0,77,ML1M
2306.0,71,ML1M
2307.0,145,ML1M
2308.0,63,ML1M
2309.0,173,ML1M
2310.0,101,ML1M
2311.0,23,ML1M
2312.0,35,ML1M
2313.0,43,ML1M
2314.0,35,ML1M
2315.0,44,ML1M
2316.0,153,ML1M
2317.0,61,ML1M
2318.0,69,ML1M
2319.0,62,ML1M
2320.0,100,ML1M
2321.0,111,ML1M
2322.0,66,ML1M
2323.0,269,ML1M
2324.0,89,ML1M
2325.0,28,ML1M
2326.0,56,ML1M
2327.0,59,ML1M
2328.0,41,ML1M
2329.0,40,ML1M
2330.0,120,ML1M
2331.0,70,ML1M
2332.0,46,ML1M
2333.0,62,ML1M
2334.0,333,ML1M
2335.0,96,ML1M
2336.0,21,ML1M
2337.0,55,ML1M
2338.0,187,ML1M
2339.0,23,ML1M
2340.0,399,ML1M
2341.0,57,ML1M
2342.0,77,ML1M
2343.0,36,ML1M
2344.0,188,ML1M
2345.0,23,ML1M
2346.0,69,ML1M
2347.0,23,ML1M
2348.0,206,ML1M
2349.0,117,ML1M
2350.0,116,ML1M
2351.0,143,ML1M
2352.0,119,ML1M
2353.0,197,ML1M
2354.0,65,ML1M
2355.0,141,ML1M
2356.0,24,ML1M
2357.0,29,ML1M
2358.0,35,ML1M
2359.0,59,ML1M
2360.0,37,ML1M
2361.0,49,ML1M
2362.0,49,ML1M
2363.0,31,ML1M
2364.0,29,ML1M
2365.0,47,ML1M
2366.0,41,ML1M
2367.0,53,ML1M
2368.0,232,ML1M
2369.0,29,ML1M
2370.0,76,ML1M
2371.0,81,ML1M
2372.0,71,ML1M
2373.0,21,ML1M
2374.0,159,ML1M
2375.0,27,ML1M
2376.0,494,ML1M
2377.0,36,ML1M
2378.0,261,ML1M
2379.0,26,ML1M
2380.0,406,ML1M
2381.0,20,ML1M
2382.0,61,ML1M
2383.0,456,ML1M
2384.0,31,ML1M
2385.0,23,ML1M
2386.0,71,ML1M
2387.0,62,ML1M
2388.0,22,ML1M
2389.0,299,ML1M
2390.0,76,ML1M
2391.0,71,ML1M
2392.0,43,ML1M
2393.0,145,ML1M
2394.0,71,ML1M
2395.0,224,ML1M
2396.0,36,ML1M
2397.0,60,ML1M
2398.0,116,ML1M
2399.0,22,ML1M
2400.0,53,ML1M
2401.0,50,ML1M
2402.0,529,ML1M
2403.0,180,ML1M
2404.0,95,ML1M
2405.0,59,ML1M
2406.0,100,ML1M
2407.0,152,ML1M
2408.0,69,ML1M
2409.0,134,ML1M
2410.0,114,ML1M
2411.0,326,ML1M
2412.0,30,ML1M
